0	253	227	Poro
6	255	225	Poro
0	228	255	Poro
3	255	223	Poro
0	253	227	Poro
5	254	239	Poro
3	255	226	Poro
8	255	206	Poro
10	253	231	Poro
3	255	223	Poro
6	254	245	Poro
3	227	192	Poro
3	255	223	Poro
6	255	225	Poro
0	254	237	Poro
0	255	213	Poro
0	253	227	Poro
0	228	255	Poro
0	253	227	Poro
8	255	210	Poro
4	253	231	Poro
4	253	231	Poro
0	255	213	Poro
3	227	192	Poro
0	255	213	Poro
0	255	229	Poro
0	248	221	Poro
8	255	222	Poro
3	255	223	Poro
0	228	255	Poro
3	255	223	Poro
3	255	223	Poro
4	255	204	Poro
3	255	223	Poro
35	243	196	Poro
6	255	225	Poro
2	254	204	Poro
0	255	216	Poro
8	255	222	Poro
4	255	204	Poro
6	255	225	Poro
0	255	213	Poro
0	255	216	Poro
3	255	223	Poro
11	233	198	Poro
0	253	227	Poro
3	255	226	Poro
0	255	229	Poro
6	255	225	Poro
8	255	222	Poro
6	255	225	Poro
8	255	222	Poro
8	255	206	Poro
4	253	231	Poro
8	255	198	Poro
0	250	227	Poro
10	253	231	Poro
8	255	222	Poro
10	253	231	Poro
0	255	213	Poro
0	249	241	Poro
0	228	255	Poro
4	253	231	Poro
6	255	225	Poro
0	255	213	Poro
2	254	204	Poro
8	255	222	Poro
0	255	213	Poro
5	255	216	Poro
3	249	230	Poro
0	246	234	Poro
8	255	198	Poro
35	243	196	Poro
8	255	222	Poro
3	227	192	Poro
2	254	204	Poro
4	255	200	Poro
5	254	239	Poro
6	255	225	Poro
5	254	239	Poro
8	255	198	Poro
4	253	231	Poro
0	228	255	Poro
0	248	221	Poro
0	250	227	Poro
0	254	239	Poro
35	243	196	Poro
3	255	226	Poro
0	254	239	Poro
5	255	216	Poro
5	255	216	Poro
3	249	230	Poro
0	228	255	Poro
8	255	198	Poro
0	255	229	Poro
0	228	255	Poro
3	255	223	Poro
4	253	231	Poro
8	255	222	Poro
0	228	255	Poro
5	255	216	Poro
10	253	231	Poro
6	255	225	Poro
0	253	227	Poro
0	253	227	Poro
0	255	213	Poro
3	255	223	Poro
0	228	255	Poro
0	250	227	Poro
8	255	200	Poro
0	255	216	Poro
6	255	225	Poro
8	255	222	Poro
5	255	216	Poro
8	255	206	Poro
0	250	227	Poro
8	255	222	Poro
0	255	229	Poro
6	255	225	Poro
0	255	213	Poro
4	253	231	Poro
10	253	231	Poro
0	255	213	Poro
0	253	227	Poro
5	254	239	Poro
8	255	210	Poro
0	253	227	Poro
0	253	227	Poro
10	253	231	Poro
8	255	198	Poro
0	254	239	Poro
0	253	227	Poro
3	255	223	Poro
5	255	216	Poro
11	233	198	Poro
40	251	207	Poro
5	254	239	Poro
4	253	231	Poro
0	255	229	Poro
35	243	196	Poro
4	253	231	Poro
8	255	222	Poro
11	233	198	Poro
4	253	231	Poro
11	233	198	Poro
3	255	223	Poro
0	255	216	Poro
11	233	198	Poro
3	255	226	Poro
4	255	200	Poro
0	249	241	Poro
8	255	222	Poro
4	253	231	Poro
3	249	230	Poro
0	254	237	Poro
0	255	213	Poro
6	254	245	Poro
0	228	255	Poro
0	228	255	Poro
8	255	222	Poro
6	255	225	Poro
4	255	204	Poro
8	255	222	Poro
0	255	216	Poro
0	253	227	Poro
8	255	222	Poro
6	255	225	Poro
3	255	223	Poro
3	255	223	Poro
0	255	229	Poro
0	253	227	Poro
6	255	225	Poro
5	255	216	Poro
6	255	225	Poro
8	255	222	Poro
0	255	212	Poro
0	255	213	Poro
6	255	225	Poro
0	255	213	Poro
0	228	255	Poro
35	243	196	Poro
10	253	231	Poro
35	243	196	Poro
5	254	239	Poro
0	253	227	Poro
0	255	229	Poro
0	255	212	Poro
0	255	229	Poro
5	255	216	Poro
0	243	221	Poro
5	255	216	Poro
4	253	231	Poro
4	253	231	Poro
3	249	230	Poro
5	255	216	Poro
3	227	192	Poro
4	253	231	Poro
0	251	242	Poro
0	255	212	Poro
5	254	239	Poro
3	255	223	Poro
3	255	223	Poro
10	253	231	Poro
0	255	229	Poro
4	255	204	Poro
0	253	227	Poro
0	255	216	Poro
0	253	227	Poro
8	255	210	Poro
0	253	227	Poro
10	253	231	Poro
3	255	223	Poro
0	255	229	Poro
0	255	216	Poro
3	255	223	Poro
4	255	200	Poro
5	254	239	Poro
8	255	200	Poro
10	253	231	Poro
10	253	231	Poro
0	243	221	Poro
11	233	198	Poro
0	253	227	Poro
8	255	222	Poro
0	255	216	Poro
11	233	198	Poro
0	255	212	Poro
3	255	223	Poro
5	255	216	Poro
0	251	242	Poro
0	255	229	Poro
40	251	207	Poro
0	255	229	Poro
6	255	225	Poro
2	254	204	Poro
0	249	241	Poro
4	253	231	Poro
4	253	231	Poro
8	255	222	Poro
2	254	204	Poro
0	228	255	Poro
3	255	226	Poro
3	255	226	Poro
0	255	213	Poro
0	228	255	Poro
8	255	206	Poro
5	255	216	Poro
3	255	223	Poro
0	228	255	Poro
4	255	204	Poro
0	253	227	Poro
0	246	234	Poro
0	246	234	Poro
8	255	198	Poro
0	254	237	Poro
35	243	196	Poro
8	255	206	Poro
6	255	225	Poro
10	253	231	Poro
6	254	245	Poro
10	253	231	Poro
8	255	198	Poro
0	255	229	Poro
4	255	204	Poro
3	249	230	Poro
0	255	229	Poro
4	255	204	Poro
3	255	223	Poro
4	253	231	Poro
0	255	213	Poro
0	228	255	Poro
6	254	245	Poro
5	254	239	Poro
35	243	196	Poro
3	255	223	Poro
3	255	226	Poro
4	253	231	Poro
10	253	231	Poro
0	255	212	Poro
5	255	216	Poro
0	246	234	Poro
11	233	198	Poro
4	255	204	Poro
8	255	222	Poro
0	253	227	Poro
0	255	229	Poro
11	233	198	Poro
0	253	227	Poro
0	255	229	Poro
35	243	196	Poro
5	254	239	Poro
0	253	227	Poro
4	253	231	Poro
5	255	216	Poro
0	253	227	Poro
2	254	204	Poro
0	255	229	Poro
8	255	222	Poro
4	253	231	Poro
5	255	216	Poro
0	255	216	Poro
35	243	196	Poro
3	255	223	Poro
0	255	213	Poro
0	255	213	Poro
5	255	216	Poro
0	255	213	Poro
5	254	239	Poro
5	254	239	Poro
5	254	239	Poro
3	255	223	Poro
8	255	198	Poro
8	255	206	Poro
3	249	230	Poro
8	255	222	Poro
0	255	229	Poro
40	251	207	Poro
5	255	216	Poro
3	255	223	Poro
0	228	255	Poro
3	255	226	Poro
8	255	198	Poro
3	255	223	Poro
10	253	231	Poro
0	253	227	Poro
0	253	227	Poro
8	255	222	Poro
8	255	206	Poro
6	254	245	Poro
8	255	200	Poro
6	255	225	Poro
0	255	216	Poro
0	250	227	Poro
3	255	226	Poro
8	255	206	Poro
5	254	239	Poro
2	254	204	Poro
4	255	204	Poro
8	255	198	Poro
0	228	255	Poro
0	253	227	Poro
6	255	225	Poro
4	253	231	Poro
0	254	237	Poro
0	255	213	Poro
4	253	231	Poro
5	255	216	Poro
11	233	198	Poro
8	255	198	Poro
3	255	223	Poro
0	254	239	Poro
2	254	204	Poro
0	253	227	Poro
10	253	231	Poro
5	255	216	Poro
10	253	231	Poro
10	253	231	Poro
10	253	231	Poro
0	228	255	Poro
0	228	255	Poro
4	253	231	Poro
4	255	200	Poro
0	253	227	Poro
3	255	223	Poro
8	255	222	Poro
0	255	229	Poro
2	254	204	Poro
4	253	231	Poro
0	253	227	Poro
0	228	255	Poro
0	228	255	Poro
0	249	241	Poro
40	251	207	Poro
5	254	239	Poro
6	254	245	Poro
4	255	204	Poro
0	255	213	Poro
0	255	213	Poro
5	255	216	Poro
3	249	230	Poro
3	227	192	Poro
3	255	223	Poro
0	248	221	Poro
0	251	242	Poro
10	253	231	Poro
5	255	216	Poro
0	255	216	Poro
0	243	221	Poro
6	254	245	Poro
3	255	223	Poro
5	254	239	Poro
40	251	207	Poro
0	255	229	Poro
0	253	227	Poro
0	253	227	Poro
5	254	239	Poro
11	233	198	Poro
0	228	255	Poro
0	253	227	Poro
8	255	222	Poro
0	255	213	Poro
0	255	213	Poro
8	255	198	Poro
3	227	192	Poro
0	253	227	Poro
3	255	223	Poro
5	254	239	Poro
0	255	229	Poro
6	254	245	Poro
0	250	227	Poro
10	253	231	Poro
5	254	239	Poro
10	253	231	Poro
5	254	239	Poro
3	249	230	Poro
8	255	222	Poro
0	254	239	Poro
8	255	222	Poro
3	255	226	Poro
0	228	255	Poro
8	255	210	Poro
3	249	230	Poro
8	255	210	Poro
6	254	245	Poro
0	255	216	Poro
8	255	222	Poro
3	255	223	Poro
5	255	216	Poro
0	255	212	Poro
4	255	204	Poro
8	255	222	Poro
0	255	213	Poro
8	255	222	Poro
0	255	213	Poro
6	255	225	Poro
8	255	222	Poro
40	251	207	Poro
3	255	223	Poro
10	253	231	Poro
8	255	222	Poro
0	253	227	Poro
4	255	204	Poro
8	255	206	Poro
4	253	231	Poro
3	227	192	Poro
0	250	227	Poro
10	253	231	Poro
10	253	231	Poro
10	253	231	Poro
0	254	239	Poro
4	255	204	Poro
5	255	216	Poro
8	255	222	Poro
0	255	213	Poro
3	255	223	Poro
8	255	222	Poro
6	255	225	Poro
0	228	255	Poro
3	255	223	Poro
2	254	204	Poro
4	255	204	Poro
35	243	196	Poro
8	255	200	Poro
0	228	255	Poro
0	228	255	Poro
10	253	231	Poro
0	255	213	Poro
5	254	239	Poro
6	255	225	Poro
0	248	221	Poro
0	255	213	Poro
0	246	234	Poro
10	253	231	Poro
0	255	216	Poro
0	254	239	Poro
5	255	216	Poro
10	253	231	Poro
2	254	204	Poro
0	255	213	Poro
0	255	229	Poro
35	243	196	Poro
0	255	212	Poro
3	255	226	Poro
10	253	231	Poro
6	254	245	Poro
3	255	223	Poro
0	255	212	Poro
35	243	196	Poro
0	246	234	Poro
5	255	216	Poro
0	255	212	Poro
0	249	241	Poro
0	255	229	Poro
5	255	216	Poro
0	255	213	Poro
3	255	223	Poro
0	253	227	Poro
5	255	216	Poro
8	255	222	Poro
3	255	223	Poro
4	253	231	Poro
5	255	216	Poro
4	253	231	Poro
0	246	234	Poro
0	228	255	Poro
0	255	229	Poro
10	253	231	Poro
0	253	227	Poro
0	228	255	Poro
10	253	231	Poro
5	255	216	Poro
5	255	216	Poro
8	255	222	Poro
3	255	223	Poro
3	249	230	Poro
0	255	229	Poro
0	255	213	Poro
3	249	230	Poro
0	254	237	Poro
4	253	231	Poro
8	255	200	Poro
4	253	231	Poro
0	246	234	Poro
0	228	255	Poro
0	251	242	Poro
0	250	227	Poro
5	255	216	Poro
0	255	213	Poro
6	255	225	Poro
0	255	229	Poro
0	248	221	Poro
0	255	229	Poro
6	255	225	Poro
3	255	223	Poro
5	255	216	Poro
0	246	234	Poro
0	251	242	Poro
5	255	216	Poro
0	255	229	Poro
11	233	198	Poro
0	255	213	Poro
0	255	229	Poro
5	255	216	Poro
0	228	255	Poro
3	249	230	Poro
11	233	198	Poro
4	255	204	Poro
8	255	222	Poro
0	246	234	Poro
0	253	227	Poro
0	255	229	Poro
3	255	223	Poro
35	243	196	Poro
5	254	239	Poro
2	254	204	Poro
0	255	229	Poro
3	255	226	Poro
0	255	229	Poro
3	255	223	Poro
0	246	234	Poro
6	255	225	Poro
6	255	225	Poro
0	253	227	Poro
4	255	204	Poro
0	253	227	Poro
0	253	227	Poro
3	255	223	Poro
10	253	231	Poro
0	246	234	Poro
0	253	227	Poro
0	228	255	Poro
3	249	230	Poro
0	254	239	Poro
0	228	255	Poro
0	255	216	Poro
0	228	255	Poro
40	251	207	Poro
3	255	223	Poro
0	255	212	Poro
8	255	206	Poro
0	255	213	Poro
6	255	225	Poro
0	253	227	Poro
10	253	231	Poro
5	254	239	Poro
5	255	216	Poro
0	251	242	Poro
0	255	216	Poro
8	255	198	Poro
8	255	210	Poro
4	253	231	Poro
35	243	196	Poro
6	255	225	Poro
8	255	206	Poro
4	253	231	Poro
0	253	227	Poro
8	255	198	Poro
0	255	229	Poro
0	255	213	Poro
4	253	231	Poro
4	255	200	Poro
0	228	255	Poro
3	255	223	Poro
10	253	231	Poro
10	253	231	Poro
0	249	241	Poro
0	250	227	Poro
8	255	200	Poro
0	228	255	Poro
6	255	225	Poro
8	255	222	Poro
3	255	226	Poro
4	255	200	Poro
4	253	231	Poro
0	246	234	Poro
3	227	192	Poro
6	255	225	Poro
4	253	231	Poro
5	255	216	Poro
8	255	198	Poro
6	255	225	Poro
3	249	230	Poro
11	233	198	Poro
0	250	227	Poro
0	248	221	Poro
8	255	206	Poro
4	255	200	Poro
5	255	216	Poro
6	255	225	Poro
0	255	216	Poro
0	251	242	Poro
10	253	231	Poro
3	255	226	Poro
0	243	221	Poro
4	255	204	Poro
3	249	230	Poro
0	243	221	Poro
5	254	239	Poro
10	253	231	Poro
0	228	255	Poro
3	249	230	Poro
0	250	227	Poro
5	255	216	Poro
0	255	213	Poro
4	255	200	Poro
10	253	231	Poro
10	253	231	Poro
10	253	231	Poro
8	255	198	Poro
5	255	216	Poro
0	255	229	Poro
3	255	223	Poro
0	228	255	Poro
40	251	207	Poro
0	248	221	Poro
5	255	216	Poro
8	255	222	Poro
35	243	196	Poro
0	255	229	Poro
3	255	223	Poro
8	255	222	Poro
4	253	231	Poro
2	254	204	Poro
0	248	221	Poro
3	255	223	Poro
11	233	198	Poro
2	254	204	Poro
0	255	229	Poro
11	233	198	Poro
0	254	237	Poro
0	228	255	Poro
4	253	231	Poro
0	253	227	Poro
0	228	255	Poro
8	255	198	Poro
5	254	239	Poro
6	254	245	Poro
0	253	227	Poro
0	228	255	Poro
0	255	213	Poro
0	251	242	Poro
11	233	198	Poro
40	251	207	Poro
3	249	230	Poro
8	255	222	Poro
3	255	223	Poro
0	228	255	Poro
4	253	231	Poro
10	253	231	Poro
0	253	227	Poro
0	255	213	Poro
3	255	226	Poro
10	253	231	Poro
0	253	227	Poro
0	255	216	Poro
3	255	223	Poro
4	253	231	Poro
11	233	198	Poro
3	255	223	Poro
10	253	231	Poro
0	253	227	Poro
0	250	227	Poro
8	255	206	Poro
0	228	255	Poro
5	255	216	Poro
5	255	216	Poro
3	255	223	Poro
3	227	192	Poro
0	251	242	Poro
0	250	227	Poro
5	255	216	Poro
0	255	213	Poro
0	255	229	Poro
3	255	226	Poro
0	254	237	Poro
8	255	222	Poro
4	253	231	Poro
11	233	198	Poro
2	254	204	Poro
0	253	227	Poro
3	249	230	Poro
5	255	216	Poro
5	254	239	Poro
3	227	192	Poro
3	255	223	Poro
8	255	200	Poro
8	255	210	Poro
3	227	192	Poro
35	243	196	Poro
4	253	231	Poro
0	253	227	Poro
5	255	216	Poro
3	249	230	Poro
3	227	192	Poro
8	255	200	Poro
0	246	234	Poro
0	228	255	Poro
8	255	222	Poro
0	253	227	Poro
8	255	222	Poro
0	255	216	Poro
5	255	216	Poro
5	255	216	Poro
0	250	227	Poro
3	255	223	Poro
5	255	216	Poro
0	243	221	Poro
4	255	200	Poro
3	227	192	Poro
3	249	230	Poro
0	228	255	Poro
8	255	222	Poro
35	243	196	Poro
0	246	234	Poro
10	253	231	Poro
0	255	213	Poro
5	254	239	Poro
0	255	216	Poro
0	255	229	Poro
0	255	213	Poro
0	254	239	Poro
5	254	239	Poro
8	255	206	Poro
8	255	222	Poro
0	255	213	Poro
5	255	216	Poro
10	253	231	Poro
3	249	230	Poro
0	255	213	Poro
3	227	192	Poro
0	246	234	Poro
0	253	227	Poro
10	253	231	Poro
11	233	198	Poro
3	249	230	Poro
0	250	227	Poro
0	243	221	Poro
0	254	237	Poro
5	255	216	Poro
0	255	216	Poro
35	243	196	Poro
3	255	226	Poro
0	255	213	Poro
0	251	242	Poro
0	253	227	Poro
0	246	234	Poro
4	253	231	Poro
4	253	231	Poro
0	255	216	Poro
0	254	239	Poro
3	255	223	Poro
0	254	237	Poro
8	255	222	Poro
0	253	227	Poro
0	228	255	Poro
0	243	221	Poro
0	250	227	Poro
8	255	198	Poro
4	253	231	Poro
0	228	255	Poro
8	255	200	Poro
0	228	255	Poro
6	255	225	Poro
0	249	241	Poro
3	255	223	Poro
3	255	223	Poro
5	255	216	Poro
0	248	221	Poro
0	250	227	Poro
5	255	216	Poro
6	255	225	Poro
8	255	210	Poro
5	255	216	Poro
10	253	231	Poro
0	251	242	Poro
5	255	216	Poro
5	254	239	Poro
0	253	227	Poro
0	249	241	Poro
0	228	255	Poro
0	255	229	Poro
0	254	239	Poro
3	255	223	Poro
0	255	216	Poro
0	255	213	Poro
4	253	231	Poro
11	233	198	Poro
0	246	234	Poro
0	255	212	Poro
0	255	213	Poro
8	255	222	Poro
8	255	222	Poro
0	255	216	Poro
3	255	223	Poro
10	253	231	Poro
0	249	241	Poro
0	255	229	Poro
6	255	225	Poro
0	253	227	Poro
0	253	227	Poro
0	248	221	Poro
0	228	255	Poro
10	253	231	Poro
5	254	239	Poro
0	228	255	Poro
5	254	239	Poro
0	254	237	Poro
5	255	216	Poro
